user_id,item_id,job_company,job_scope,rating,user_profile,interaction_type
534,75,Elentec (Malaysia),Manufacturing and Industrial Services,3,Tech Enthusiast,favorite
535,158,Novugen,Healthcare and Wellness,2,Healthcare Worker,view
535,140,Meta Research,Technology and IT Services,3,Healthcare Worker,favorite
535,99,J&T Express,Consumer Services,5,Healthcare Worker,click
539,106,Marigold,Manufacturing and Industrial Services,2,Tech Enthusiast,view
541,15,Monash University Malaysia,Education and Training,5,Healthcare Worker,view
541,53,SVO Group (Malaysia),Retail and Consumer Services,4,Healthcare Worker,favorite
541,18,SOCAR MOBILITY MALAYSIA,Consumer Services,2,Healthcare Worker,favorite
541,91,Malaysia Milk,Retail and Consumer Services,3,Healthcare Worker,favorite
542,70,Inland Revenue Board Of Malaysia,Consumer Services,5,Healthcare Worker,favorite
543,171,CUCKOO International,Retail and Consumer Services,3,Tech Enthusiast,view
543,3,Hong Leong Malaysia,Financial and Banking Services,5,Tech Enthusiast,favorite
543,100,7eleven,Retail and Consumer Services,2,Tech Enthusiast,view
544,50,Percetakan Nasional Malaysia Berhad,Media and Entertainment,4,Tech Enthusiast,view
544,148,Hitachi eBworx,Financial and Banking Services,4,Tech Enthusiast,view
545,137,Troopers Innovation,Technology and IT Services,4,Tech Enthusiast,favorite
547,145,Social Security Organisation,Consumer Services,4,Healthcare Worker,view
547,70,Inland Revenue Board Of Malaysia,Consumer Services,1,Healthcare Worker,view
547,114,TalentCorp,Consumer Services,2,Healthcare Worker,favorite
548,14,Prasarana Malaysia Berhad,Consumer Services,1,Business Professional,favorite
551,121,Agensi Nuklear,Manufacturing and Industrial Services,5,Tech Enthusiast,view
552,137,Troopers Innovation,Technology and IT Services,3,Healthcare Worker,click
552,163,INTI International University & Colleges,Education and Training,2,Healthcare Worker,favorite
553,89,Malaysia Building Society,Financial and Banking Services,3,Healthcare Worker,favorite
553,147,BRAND'S Suntory,Manufacturing and Industrial Services,5,Healthcare Worker,favorite
554,14,Prasarana Malaysia Berhad,Consumer Services,4,Healthcare Worker,view
555,142,IHH Healthcare,Healthcare and Wellness,5,Tech Enthusiast,favorite
555,124,STRAND Aerospace,Manufacturing and Industrial Services,2,Tech Enthusiast,view
555,144,SUPA,Technology and IT Services,4,Tech Enthusiast,favorite
556,72,Malaysia LNG,Manufacturing and Industrial Services,2,Tech Enthusiast,view
556,44,Moore Malaysia,Financial and Banking Services,1,Tech Enthusiast,favorite
556,126,SRM Integration,Technology and IT Services,4,Tech Enthusiast,view
557,98,Vantage Point Consulting (Malaysia),Consumer Services,4,Business Professional,click
557,60,MYSense (Malaysia),Technology and IT Services,5,Business Professional,favorite
559,93,Finisar (Malaysia),Manufacturing and Industrial Services,2,Healthcare Worker,click
560,128,Penfibre,Manufacturing and Industrial Services,2,Business Professional,view
561,66,Academy of Sciences Malaysia,Technology and IT Services,2,Healthcare Worker,view
561,106,Marigold,Manufacturing and Industrial Services,3,Healthcare Worker,view
562,135,Tealive,Healthcare and Wellness,2,Healthcare Worker,click
562,168,BigPay,Financial and Banking Services,2,Healthcare Worker,view
565,20,Alliance Bank Malaysia,Financial and Banking Services,5,Healthcare Worker,view
565,61,Universiti Sains Islam Malaysia,Education and Training,3,Healthcare Worker,favorite
566,158,Novugen,Healthcare and Wellness,4,Business Professional,view
566,124,STRAND Aerospace,Manufacturing and Industrial Services,1,Business Professional,favorite
569,155,Fairview International School,Education and Training,4,Tech Enthusiast,view
570,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,1,Healthcare Worker,view
570,124,STRAND Aerospace,Manufacturing and Industrial Services,4,Healthcare Worker,view
570,128,Penfibre,Manufacturing and Industrial Services,5,Healthcare Worker,favorite
572,18,SOCAR MOBILITY MALAYSIA,Consumer Services,3,Healthcare Worker,view
572,101,Tentacle Technologies,Technology and IT Services,4,Healthcare Worker,favorite
572,139,Taylors Education Group,Education and Training,3,Healthcare Worker,click
574,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,2,Healthcare Worker,view
575,110,MRANTI,Technology and IT Services,5,Business Professional,view
575,88,Institute of Diplomacy and Foreign Relations Malaysia,Consumer Services,1,Business Professional,favorite
575,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,2,Business Professional,view
576,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,4,Business Professional,favorite
576,127,Mechmar,Manufacturing and Industrial Services,5,Business Professional,view
577,18,SOCAR MOBILITY MALAYSIA,Consumer Services,2,Business Professional,favorite
579,24,Telekom Malaysia,Technology and IT Services,2,Business Professional,favorite
580,169,UMW Toyota,Manufacturing and Industrial Services,5,Business Professional,favorite
581,34,Beacon Hospital Malaysia,Healthcare and Wellness,5,Healthcare Worker,view
581,157,SalesWorks,Consumer Services,5,Healthcare Worker,view
581,120,George Kent,Consumer Services,5,Healthcare Worker,view
582,115,Payments Network,Financial and Banking Services,3,Tech Enthusiast,view
582,113,KRA Group,Consumer Services,4,Tech Enthusiast,view
582,147,BRAND'S Suntory,Manufacturing and Industrial Services,4,Tech Enthusiast,view
582,68,Jabatan Kastam Diraja Malaysia,Consumer Services,1,Tech Enthusiast,view
583,121,Agensi Nuklear,Manufacturing and Industrial Services,3,Tech Enthusiast,view
585,96,Rangkaian Hotel Seri Malaysia,Consumer Services,2,Healthcare Worker,favorite
585,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,3,Healthcare Worker,click
586,5,Sun Pharmaceutical (Malaysia),Healthcare and Wellness,4,Business Professional,favorite
587,160,Cardzone,Technology and IT Services,2,Healthcare Worker,favorite
587,118,Credit Guarantee,Financial and Banking Services,1,Healthcare Worker,view
588,150,Salutica Allied Solutions,Manufacturing and Industrial Services,3,Business Professional,view
588,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,2,Business Professional,click
589,46,ASE Electronics Malaysia,Manufacturing and Industrial Services,1,Tech Enthusiast,view
590,76,IBM Global Delivery Centre (Malaysia),Technology and IT Services,1,Healthcare Worker,view
590,69,"Ministry of Tourism, Arts and Culture Malaysia",Consumer Services,3,Healthcare Worker,view
593,130,Tamco,Manufacturing and Industrial Services,4,Healthcare Worker,favorite
594,67,ASQ (Malaysia),Consumer Services,1,Tech Enthusiast,favorite
594,86,ASTRO,Media and Entertainment,1,Tech Enthusiast,click
595,119,Xepa-Soul Pattinson,Healthcare and Wellness,1,Tech Enthusiast,favorite
597,114,TalentCorp,Consumer Services,3,Tech Enthusiast,click
598,163,INTI International University & Colleges,Education and Training,1,Healthcare Worker,view
598,100,7eleven,Retail and Consumer Services,2,Healthcare Worker,click
599,143,Galaxy Aerospace,Manufacturing and Industrial Services,3,Business Professional,favorite
600,121,Agensi Nuklear,Manufacturing and Industrial Services,1,Tech Enthusiast,favorite
600,103,PR1MA,Construction and Real Estate,4,Tech Enthusiast,view
604,81,EDS (Malaysia),Technology and IT Services,5,Tech Enthusiast,view
604,19,Kementerian Kesihatan Malaysia,Healthcare and Wellness,3,Tech Enthusiast,favorite
605,66,Academy of Sciences Malaysia,Technology and IT Services,1,Tech Enthusiast,view
606,168,BigPay,Financial and Banking Services,3,Business Professional,favorite
606,100,7eleven,Retail and Consumer Services,1,Business Professional,view
606,84,City University Malaysia,Education and Training,4,Business Professional,view
607,169,UMW Toyota,Manufacturing and Industrial Services,2,Business Professional,view
607,116,P1,Technology and IT Services,1,Business Professional,favorite
607,49,Courts (Malaysia),Retail and Consumer Services,1,Business Professional,favorite
609,4,Jabatan Kerja Raya Malaysia,Consumer Services,1,Healthcare Worker,view
611,114,TalentCorp,Consumer Services,5,Business Professional,favorite
613,35,Early Autism Project (Malaysia),Healthcare and Wellness,4,Business Professional,favorite
614,91,Malaysia Milk,Retail and Consumer Services,5,Business Professional,view
615,117,Bank Pembangunan,Financial and Banking Services,1,Business Professional,click
615,73,Alliance Steel (Malaysia),Manufacturing and Industrial Services,3,Business Professional,favorite
615,135,Tealive,Healthcare and Wellness,2,Business Professional,view
616,130,Tamco,Manufacturing and Industrial Services,3,Healthcare Worker,view
617,167,TM Research & Development,Technology and IT Services,1,Healthcare Worker,view
619,61,Universiti Sains Islam Malaysia,Education and Training,2,Healthcare Worker,view
619,86,ASTRO,Media and Entertainment,3,Healthcare Worker,view
620,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,3,Healthcare Worker,click
621,4,Jabatan Kerja Raya Malaysia,Consumer Services,5,Tech Enthusiast,view
621,49,Courts (Malaysia),Retail and Consumer Services,5,Tech Enthusiast,favorite
622,84,City University Malaysia,Education and Training,2,Business Professional,view
623,104,2X,Technology and IT Services,1,Tech Enthusiast,view
623,100,7eleven,Retail and Consumer Services,3,Tech Enthusiast,favorite
629,108,Bank Muamalat,Financial and Banking Services,3,Tech Enthusiast,click
630,37,AVANA (Malaysia),Technology and IT Services,4,Business Professional,view
631,0,Trapo (Malaysia),Manufacturing and Industrial Services,4,Tech Enthusiast,favorite
632,87,Bank Negara,Financial and Banking Services,3,Tech Enthusiast,click
633,78,Kolej MDIS Malaysia,Education and Training,3,Business Professional,view
634,154,English Language,Education and Training,2,Tech Enthusiast,favorite
636,132,Vettons,Retail and Consumer Services,5,Tech Enthusiast,click
639,166,NationGate Solution,Technology and IT Services,2,Healthcare Worker,view
643,160,Cardzone,Technology and IT Services,3,Healthcare Worker,view
645,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,1,Tech Enthusiast,favorite
645,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,3,Tech Enthusiast,view
648,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,4,Business Professional,click
648,25,Human Resource Development (Malaysia),Consumer Services,5,Business Professional,click
649,166,NationGate Solution,Technology and IT Services,3,Tech Enthusiast,view
651,167,TM Research & Development,Technology and IT Services,3,Healthcare Worker,favorite
651,4,Jabatan Kerja Raya Malaysia,Consumer Services,4,Healthcare Worker,favorite
652,130,Tamco,Manufacturing and Industrial Services,1,Healthcare Worker,view
653,9,Bank Rakyat (Malaysia),Financial and Banking Services,4,Tech Enthusiast,click
654,164,Sepakat Setia Perunding,Consumer Services,3,Business Professional,favorite
655,97,CAS Malaysia,Technology and IT Services,2,Tech Enthusiast,view
657,147,BRAND'S Suntory,Manufacturing and Industrial Services,3,Tech Enthusiast,click
658,149,Genting,Consumer Services,3,Healthcare Worker,view
661,164,Sepakat Setia Perunding,Consumer Services,1,Business Professional,favorite
662,169,UMW Toyota,Manufacturing and Industrial Services,5,Tech Enthusiast,view
662,44,Moore Malaysia,Financial and Banking Services,3,Tech Enthusiast,favorite
662,124,STRAND Aerospace,Manufacturing and Industrial Services,2,Tech Enthusiast,view
663,155,Fairview International School,Education and Training,1,Healthcare Worker,view
663,103,PR1MA,Construction and Real Estate,2,Healthcare Worker,view
666,88,Institute of Diplomacy and Foreign Relations Malaysia,Consumer Services,2,Business Professional,favorite
666,31,Delivery Hero (Malaysia),Consumer Services,1,Business Professional,click
666,156,Fitness First Asia,Healthcare and Wellness,4,Business Professional,click
667,124,STRAND Aerospace,Manufacturing and Industrial Services,1,Tech Enthusiast,favorite
667,71,Jabatan Kimia Malaysia,Consumer Services,2,Tech Enthusiast,view
668,144,SUPA,Technology and IT Services,5,Healthcare Worker,view
668,137,Troopers Innovation,Technology and IT Services,4,Healthcare Worker,click
669,25,Human Resource Development (Malaysia),Consumer Services,1,Business Professional,view
671,116,P1,Technology and IT Services,3,Business Professional,view
671,164,Sepakat Setia Perunding,Consumer Services,3,Business Professional,click
672,111,ELMLAB,Technology and IT Services,3,Business Professional,view
673,2,Lotus's Malaysia,Retail and Consumer Services,3,Tech Enthusiast,favorite
674,101,Tentacle Technologies,Technology and IT Services,2,Healthcare Worker,click
675,133,OCIM,Manufacturing and Industrial Services,5,Healthcare Worker,view
676,23,Great Eastern Malaysia,Financial and Banking Services,4,Tech Enthusiast,favorite
676,59,IAC (Malaysia),Consumer Services,4,Tech Enthusiast,favorite
677,96,Rangkaian Hotel Seri Malaysia,Consumer Services,2,Healthcare Worker,click
677,28,Malaysia Debt Ventures,Financial and Banking Services,3,Healthcare Worker,click
679,19,Kementerian Kesihatan Malaysia,Healthcare and Wellness,4,Business Professional,favorite
680,105,Tele-Paper,Manufacturing and Industrial Services,1,Tech Enthusiast,favorite
680,105,Tele-Paper,Manufacturing and Industrial Services,3,Tech Enthusiast,favorite
680,134,Naga DDB Tribal,Consumer Services,1,Tech Enthusiast,view
681,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,1,Healthcare Worker,view
681,75,Elentec (Malaysia),Manufacturing and Industrial Services,4,Healthcare Worker,view
683,40,Nippon Paint (Malaysia),Manufacturing and Industrial Services,1,Business Professional,favorite
683,169,UMW Toyota,Manufacturing and Industrial Services,2,Business Professional,view
683,140,Meta Research,Technology and IT Services,4,Business Professional,view
684,98,Vantage Point Consulting (Malaysia),Consumer Services,5,Healthcare Worker,favorite
686,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,1,Tech Enthusiast,click
687,0,Trapo (Malaysia),Manufacturing and Industrial Services,3,Business Professional,favorite
690,34,Beacon Hospital Malaysia,Healthcare and Wellness,5,Healthcare Worker,view
691,165,Universiti Tenaga Nasional,Education and Training,3,Business Professional,click
692,136,BRANDTHINK Asia,Consumer Services,2,Tech Enthusiast,click
694,79,DH SSC Malaysia,Technology and IT Services,1,Healthcare Worker,view
694,37,AVANA (Malaysia),Technology and IT Services,3,Healthcare Worker,view
695,121,Agensi Nuklear,Manufacturing and Industrial Services,3,Healthcare Worker,favorite
695,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,3,Healthcare Worker,view
695,141,Jobstreet.com,Education and Training,3,Healthcare Worker,view
696,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,1,Business Professional,favorite
696,141,Jobstreet.com,Education and Training,2,Business Professional,click
698,160,Cardzone,Technology and IT Services,3,Healthcare Worker,view
699,120,George Kent,Consumer Services,1,Healthcare Worker,favorite
700,127,Mechmar,Manufacturing and Industrial Services,1,Tech Enthusiast,view
700,158,Novugen,Healthcare and Wellness,1,Tech Enthusiast,click
701,113,KRA Group,Consumer Services,2,Tech Enthusiast,click
702,96,Rangkaian Hotel Seri Malaysia,Consumer Services,3,Business Professional,view
703,126,SRM Integration,Technology and IT Services,1,Business Professional,view
704,108,Bank Muamalat,Financial and Banking Services,2,Tech Enthusiast,favorite
705,91,Malaysia Milk,Retail and Consumer Services,4,Business Professional,view
707,145,Social Security Organisation,Consumer Services,4,Tech Enthusiast,view
708,45,Westports Malaysia,Transportation,5,Business Professional,view
710,105,Tele-Paper,Manufacturing and Industrial Services,4,Tech Enthusiast,view
712,46,ASE Electronics Malaysia,Manufacturing and Industrial Services,4,Tech Enthusiast,favorite
714,35,Early Autism Project (Malaysia),Healthcare and Wellness,5,Business Professional,view
714,75,Elentec (Malaysia),Manufacturing and Industrial Services,2,Business Professional,favorite
715,142,IHH Healthcare,Healthcare and Wellness,1,Business Professional,view
715,74,Malaysia Rail Link,Transportation,4,Business Professional,favorite
715,26,University Malaysia Kelantan,Education and Training,3,Business Professional,view
715,113,KRA Group,Consumer Services,1,Business Professional,view
719,14,Prasarana Malaysia Berhad,Consumer Services,3,Business Professional,view
719,60,MYSense (Malaysia),Technology and IT Services,3,Business Professional,view
719,99,J&T Express,Consumer Services,2,Business Professional,click
719,89,Malaysia Building Society,Financial and Banking Services,1,Business Professional,favorite
720,46,ASE Electronics Malaysia,Manufacturing and Industrial Services,5,Tech Enthusiast,view
721,115,Payments Network,Financial and Banking Services,5,Business Professional,favorite
722,94,China Construction Development (Malaysia),Construction and Real Estate,3,Business Professional,view
723,127,Mechmar,Manufacturing and Industrial Services,1,Tech Enthusiast,favorite
724,121,Agensi Nuklear,Manufacturing and Industrial Services,4,Healthcare Worker,click
725,147,BRAND'S Suntory,Manufacturing and Industrial Services,2,Healthcare Worker,view
727,157,SalesWorks,Consumer Services,4,Tech Enthusiast,view
728,162,Safetyware,Healthcare and Wellness,2,Tech Enthusiast,view
729,97,CAS Malaysia,Technology and IT Services,5,Healthcare Worker,favorite
730,95,Human Resources Development Fund Malaysia,Consumer Services,5,Tech Enthusiast,click
730,70,Inland Revenue Board Of Malaysia,Consumer Services,1,Tech Enthusiast,favorite
730,78,Kolej MDIS Malaysia,Education and Training,1,Tech Enthusiast,view
730,160,Cardzone,Technology and IT Services,5,Tech Enthusiast,view
732,126,SRM Integration,Technology and IT Services,4,Business Professional,view
734,130,Tamco,Manufacturing and Industrial Services,1,Business Professional,favorite
735,75,Elentec (Malaysia),Manufacturing and Industrial Services,5,Tech Enthusiast,view
736,169,UMW Toyota,Manufacturing and Industrial Services,4,Tech Enthusiast,view
738,114,TalentCorp,Consumer Services,4,Tech Enthusiast,view
738,136,BRANDTHINK Asia,Consumer Services,2,Tech Enthusiast,click
738,0,Trapo (Malaysia),Manufacturing and Industrial Services,1,Tech Enthusiast,view
738,122,Lembaga Hasil Dalam Negeri,Consumer Services,5,Tech Enthusiast,favorite
740,127,Mechmar,Manufacturing and Industrial Services,4,Tech Enthusiast,favorite
742,160,Cardzone,Technology and IT Services,1,Healthcare Worker,favorite
744,118,Credit Guarantee,Financial and Banking Services,4,Business Professional,favorite
747,93,Finisar (Malaysia),Manufacturing and Industrial Services,2,Healthcare Worker,click
747,69,"Ministry of Tourism, Arts and Culture Malaysia",Consumer Services,1,Healthcare Worker,favorite
748,112,The Edge Markets,Media and Entertainment,5,Healthcare Worker,favorite
749,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,1,Business Professional,favorite
750,67,ASQ (Malaysia),Consumer Services,1,Healthcare Worker,favorite
751,169,UMW Toyota,Manufacturing and Industrial Services,2,Business Professional,view
753,102,Agrobank,Financial and Banking Services,3,Healthcare Worker,click
754,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,2,Healthcare Worker,favorite
754,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,3,Healthcare Worker,favorite
756,72,Malaysia LNG,Manufacturing and Industrial Services,1,Tech Enthusiast,view
759,17,Aspiro (Malaysia),Financial and Banking Services,4,Business Professional,view
759,98,Vantage Point Consulting (Malaysia),Consumer Services,5,Business Professional,favorite
762,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,1,Tech Enthusiast,view
763,65,Fly Studio (Malaysia),Media and Entertainment,3,Healthcare Worker,favorite
764,133,OCIM,Manufacturing and Industrial Services,5,Healthcare Worker,view
764,151,Parkson,Retail and Consumer Services,4,Healthcare Worker,favorite
765,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,2,Healthcare Worker,favorite
765,34,Beacon Hospital Malaysia,Healthcare and Wellness,4,Healthcare Worker,view
766,150,Salutica Allied Solutions,Manufacturing and Industrial Services,5,Business Professional,view
767,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,5,Healthcare Worker,favorite
768,70,Inland Revenue Board Of Malaysia,Consumer Services,2,Tech Enthusiast,click
768,141,Jobstreet.com,Education and Training,1,Tech Enthusiast,view
770,79,DH SSC Malaysia,Technology and IT Services,4,Tech Enthusiast,view
770,40,Nippon Paint (Malaysia),Manufacturing and Industrial Services,4,Tech Enthusiast,view
772,146,11street,Retail and Consumer Services,2,Business Professional,click
774,112,The Edge Markets,Media and Entertainment,4,Business Professional,view
774,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,2,Business Professional,click
775,0,Trapo (Malaysia),Manufacturing and Industrial Services,4,Healthcare Worker,view
776,106,Marigold,Manufacturing and Industrial Services,5,Business Professional,view
777,81,EDS (Malaysia),Technology and IT Services,1,Tech Enthusiast,favorite
777,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,3,Tech Enthusiast,favorite
778,129,Become (Malaysia),Retail and Consumer Services,2,Business Professional,view
779,116,P1,Technology and IT Services,5,Healthcare Worker,favorite
780,130,Tamco,Manufacturing and Industrial Services,1,Healthcare Worker,click
780,148,Hitachi eBworx,Financial and Banking Services,5,Healthcare Worker,favorite
780,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,4,Healthcare Worker,favorite
781,106,Marigold,Manufacturing and Industrial Services,5,Business Professional,view
781,77,Swift Energy (Malaysia),Manufacturing and Industrial Services,4,Business Professional,view
781,0,Trapo (Malaysia),Manufacturing and Industrial Services,5,Business Professional,view
782,75,Elentec (Malaysia),Manufacturing and Industrial Services,1,Tech Enthusiast,favorite
785,171,CUCKOO International,Retail and Consumer Services,1,Tech Enthusiast,favorite
787,12,IJM (Malaysia),Construction and Real Estate,5,Healthcare Worker,view
787,147,BRAND'S Suntory,Manufacturing and Industrial Services,4,Healthcare Worker,view
788,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,4,Tech Enthusiast,view
788,118,Credit Guarantee,Financial and Banking Services,1,Tech Enthusiast,favorite
791,70,Inland Revenue Board Of Malaysia,Consumer Services,5,Healthcare Worker,favorite
792,99,J&T Express,Consumer Services,5,Business Professional,favorite
792,147,BRAND'S Suntory,Manufacturing and Industrial Services,4,Business Professional,view
793,65,Fly Studio (Malaysia),Media and Entertainment,2,Business Professional,view
794,48,Free Malaysia Today,Media and Entertainment,1,Healthcare Worker,view
795,165,Universiti Tenaga Nasional,Education and Training,5,Healthcare Worker,view
796,160,Cardzone,Technology and IT Services,1,Healthcare Worker,click
798,86,ASTRO,Media and Entertainment,4,Tech Enthusiast,view
800,15,Monash University Malaysia,Education and Training,5,Tech Enthusiast,favorite
800,137,Troopers Innovation,Technology and IT Services,1,Tech Enthusiast,favorite
800,49,Courts (Malaysia),Retail and Consumer Services,1,Tech Enthusiast,view
803,143,Galaxy Aerospace,Manufacturing and Industrial Services,2,Business Professional,view
804,120,George Kent,Consumer Services,3,Tech Enthusiast,favorite
806,133,OCIM,Manufacturing and Industrial Services,3,Business Professional,favorite
806,68,Jabatan Kastam Diraja Malaysia,Consumer Services,1,Business Professional,view
806,52,Universiti Tun Hussein Onn Malaysia,Education and Training,4,Business Professional,favorite
807,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,2,Tech Enthusiast,favorite
808,79,DH SSC Malaysia,Technology and IT Services,1,Tech Enthusiast,favorite
810,70,Inland Revenue Board Of Malaysia,Consumer Services,1,Tech Enthusiast,favorite
811,26,University Malaysia Kelantan,Education and Training,1,Tech Enthusiast,view
811,94,China Construction Development (Malaysia),Construction and Real Estate,4,Tech Enthusiast,view
812,99,J&T Express,Consumer Services,4,Healthcare Worker,view
813,79,DH SSC Malaysia,Technology and IT Services,1,Tech Enthusiast,view
815,72,Malaysia LNG,Manufacturing and Industrial Services,1,Healthcare Worker,favorite
817,166,NationGate Solution,Technology and IT Services,1,Business Professional,view
817,51,ABC (Malaysia),Media and Entertainment,2,Business Professional,view
819,131,VGI Global,Consumer Services,4,Business Professional,favorite
819,154,English Language,Education and Training,2,Business Professional,view
820,71,Jabatan Kimia Malaysia,Consumer Services,3,Business Professional,favorite
821,91,Malaysia Milk,Retail and Consumer Services,1,Tech Enthusiast,favorite
821,68,Jabatan Kastam Diraja Malaysia,Consumer Services,5,Tech Enthusiast,view
822,132,Vettons,Retail and Consumer Services,3,Healthcare Worker,view
822,156,Fitness First Asia,Healthcare and Wellness,3,Healthcare Worker,favorite
822,6,Lemon Sky Studios (Malaysia),Media and Entertainment,4,Healthcare Worker,favorite
822,124,STRAND Aerospace,Manufacturing and Industrial Services,1,Healthcare Worker,view
823,35,Early Autism Project (Malaysia),Healthcare and Wellness,1,Healthcare Worker,view
829,129,Become (Malaysia),Retail and Consumer Services,2,Business Professional,click
830,138,Manipal International University,Education and Training,5,Tech Enthusiast,view
831,102,Agrobank,Financial and Banking Services,4,Business Professional,favorite
831,119,Xepa-Soul Pattinson,Healthcare and Wellness,5,Business Professional,favorite
832,154,English Language,Education and Training,2,Healthcare Worker,favorite
832,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,5,Healthcare Worker,view
834,103,PR1MA,Construction and Real Estate,1,Business Professional,favorite
834,71,Jabatan Kimia Malaysia,Consumer Services,2,Business Professional,click
836,29,Asian Secrets (Malaysia),Retail and Consumer Services,5,Business Professional,view
839,62,Revenue Group (Malaysia),Financial and Banking Services,3,Healthcare Worker,view
840,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,3,Business Professional,favorite
841,67,ASQ (Malaysia),Consumer Services,4,Tech Enthusiast,view
841,97,CAS Malaysia,Technology and IT Services,5,Tech Enthusiast,view
841,168,BigPay,Financial and Banking Services,2,Tech Enthusiast,favorite
841,143,Galaxy Aerospace,Manufacturing and Industrial Services,3,Tech Enthusiast,favorite
843,28,Malaysia Debt Ventures,Financial and Banking Services,2,Healthcare Worker,view
846,4,Jabatan Kerja Raya Malaysia,Consumer Services,5,Tech Enthusiast,view
846,4,Jabatan Kerja Raya Malaysia,Consumer Services,4,Tech Enthusiast,view
847,99,J&T Express,Consumer Services,3,Business Professional,view
847,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,4,Business Professional,favorite
849,122,Lembaga Hasil Dalam Negeri,Consumer Services,5,Business Professional,view
851,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,3,Business Professional,view
852,106,Marigold,Manufacturing and Industrial Services,5,Business Professional,view
854,90,Malaysia University of Science and Technology,Education and Training,4,Healthcare Worker,view
854,127,Mechmar,Manufacturing and Industrial Services,2,Healthcare Worker,favorite
855,76,IBM Global Delivery Centre (Malaysia),Technology and IT Services,2,Tech Enthusiast,favorite
856,95,Human Resources Development Fund Malaysia,Consumer Services,2,Healthcare Worker,view
856,73,Alliance Steel (Malaysia),Manufacturing and Industrial Services,4,Healthcare Worker,view
860,153,City University College of Science and Technology,Education and Training,4,Tech Enthusiast,favorite
860,133,OCIM,Manufacturing and Industrial Services,3,Tech Enthusiast,click
860,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,5,Tech Enthusiast,view
861,68,Jabatan Kastam Diraja Malaysia,Consumer Services,2,Healthcare Worker,click
863,85,Esri Malaysia,Technology and IT Services,2,Tech Enthusiast,click
865,0,Trapo (Malaysia),Manufacturing and Industrial Services,3,Healthcare Worker,view
866,80,Malaysia Competition Commission,Consumer Services,2,Healthcare Worker,favorite
866,130,Tamco,Manufacturing and Industrial Services,3,Healthcare Worker,favorite
866,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,4,Healthcare Worker,favorite
867,160,Cardzone,Technology and IT Services,5,Healthcare Worker,favorite
867,118,Credit Guarantee,Financial and Banking Services,2,Healthcare Worker,view
868,115,Payments Network,Financial and Banking Services,4,Tech Enthusiast,view
871,128,Penfibre,Manufacturing and Industrial Services,3,Business Professional,view
871,97,CAS Malaysia,Technology and IT Services,4,Business Professional,favorite
872,118,Credit Guarantee,Financial and Banking Services,3,Healthcare Worker,click
875,165,Universiti Tenaga Nasional,Education and Training,2,Healthcare Worker,favorite
875,16,SilTerra Malaysia Sdn. Bhd.,Manufacturing and Industrial Services,5,Healthcare Worker,click
878,75,Elentec (Malaysia),Manufacturing and Industrial Services,5,Business Professional,view
878,121,Agensi Nuklear,Manufacturing and Industrial Services,3,Business Professional,view
879,10,IRIS (Malaysia),Financial and Banking Services,4,Business Professional,view
880,143,Galaxy Aerospace,Manufacturing and Industrial Services,2,Healthcare Worker,view
880,108,Bank Muamalat,Financial and Banking Services,5,Healthcare Worker,favorite
882,1,INVOKE Solutions (Malaysia),Consumer Services,5,Business Professional,favorite
882,130,Tamco,Manufacturing and Industrial Services,4,Business Professional,view
885,131,VGI Global,Consumer Services,4,Tech Enthusiast,favorite
886,95,Human Resources Development Fund Malaysia,Consumer Services,5,Healthcare Worker,view
886,136,BRANDTHINK Asia,Consumer Services,4,Healthcare Worker,favorite
887,102,Agrobank,Financial and Banking Services,5,Business Professional,favorite
893,123,Maqo,Manufacturing and Industrial Services,4,Healthcare Worker,view
